scenario_type,noise_type,noise_probability,attack_type,trial,mismatch_rate,threshold,threshold_capped,attack_detected,correct,max_threshold
normal,depolarizing,0.15,none,20,0.28418,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,1,0.28418,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,2,0.347656,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,3,0.384766,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,4,0.374023,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,5,0.056641,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,6,0.12207,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,7,0.066406,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,8,0.359375,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,9,0.354492,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,10,0.366211,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,11,0.352539,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,12,0.358398,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,13,0.133789,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,14,0.147461,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,15,0.142578,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,16,0.143555,0.28,True,False,True,0.28
normal,depolarizing,0.2,none,17,0.334961,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,18,0.338867,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,19,0.351562,0.28,True,True,False,0.28
normal,depolarizing,0.2,none,20,0.358398,0.28,True,True,False,0.28
normal,readout,0.0,none,1,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,2,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,3,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,4,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,5,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,6,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,7,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,8,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,9,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,10,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,11,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,12,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,13,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,14,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,15,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,16,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,17,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,18,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,19,0.0,0.26,False,False,True,0.28
normal,readout,0.0,none,20,0.0,0.26,False,False,True,0.28
normal,readout,0.05,none,1,0.155273,0.28,True,False,True,0.28
normal,readout,0.05,none,2,0.088867,0.28,True,False,True,0.28
normal,readout,0.05,none,3,0.084961,0.28,True,False,True,0.28
normal,readout,0.05,none,4,0.092773,0.28,True,False,True,0.28
normal,readout,0.05,none,5,0.120117,0.28,True,False,True,0.28
normal,readout,0.05,none,6,0.081055,0.28,True,False,True,0.28
normal,readout,0.05,none,7,0.094727,0.28,True,False,True,0.28
normal,readout,0.05,none,8,0.095703,0.28,True,False,True,0.28
normal,readout,0.05,none,9,0.149414,0.28,True,False,True,0.28
normal,readout,0.05,none,10,0.106445,0.28,True,False,True,0.28
normal,readout,0.05,none,11,0.097656,0.28,True,False,True,0.28
normal,readout,0.05,none,12,0.106445,0.28,True,False,True,0.28
normal,readout,0.05,none,13,0.136719,0.28,True,False,True,0.28
normal,readout,0.05,none,14,0.091797,0.28,True,False,True,0.28
normal,readout,0.05,none,15,0.088867,0.28,True,False,True,0.28
normal,readout,0.05,none,16,0.142578,0.28,True,False,True,0.28
normal,readout,0.05,none,17,0.089844,0.28,True,False,True,0.28
normal,readout,0.05,none,18,0.12207,0.28,True,False,True,0.28
normal,readout,0.05,none,19,0.140625,0.28,True,False,True,0.28
normal,readout,0.05,none,20,0.141602,0.28,True,False,True,0.28
normal,readout,0.1,none,1,0.18457,0.28,True,False,True,0.28
normal,readout,0.1,none,2,0.1875,0.28,True,False,True,0.28
normal,readout,0.1,none,3,0.240234,0.28,True,False,True,0.28
normal,readout,0.1,none,4,0.180664,0.28,True,False,True,0.28
normal,readout,0.1,none,5,0.204102,0.28,True,False,True,0.28
normal,readout,0.1,none,6,0.19043,0.28,True,False,True,0.28
normal,readout,0.1,none,7,0.189453,0.28,True,False,True,0.28
normal,readout,0.1,none,8,0.1875,0.28,True,False,True,0.28
normal,readout,0.1,none,9,0.170898,0.28,True,False,True,0.28
normal,readout,0.1,none,10,0.189453,0.28,True,False,True,0.28
normal,readout,0.1,none,11,0.191406,0.28,True,False,True,0.28
normal,readout,0.1,none,12,0.174805,0.28,True,False,True,0.28
normal,readout,0.1,none,13,0.202148,0.28,True,False,True,0.28
normal,readout,0.1,none,14,0.179688,0.28,True,False,True,0.28
normal,readout,0.1,none,15,0.25293,0.28,True,False,True,0.28
normal,readout,0.1,none,16,0.236328,0.28,True,False,True,0.28
normal,readout,0.1,none,17,0.191406,0.28,True,False,True,0.28
normal,readout,0.1,none,18,0.166016,0.28,True,False,True,0.28
normal,readout,0.1,none,19,0.178711,0.28,True,False,True,0.28
normal,readout,0.1,none,20,0.186523,0.28,True,False,True,0.28
normal,readout,0.15,none,1,0.244141,0.28,True,False,True,0.28
normal,readout,0.15,none,2,0.235352,0.28,True,False,True,0.28
normal,readout,0.15,none,3,0.259766,0.28,True,False,True,0.28
normal,readout,0.15,none,4,0.25,0.28,True,False,True,0.28
normal,readout,0.15,none,5,0.231445,0.28,True,False,True,0.28
normal,readout,0.15,none,6,0.28125,0.28,True,True,False,0.28
normal,readout,0.15,none,7,0.336914,0.28,True,True,False,0.28
normal,readout,0.15,none,8,0.269531,0.28,True,False,True,0.28
normal,readout,0.15,none,9,0.329102,0.28,True,True,False,0.28
normal,readout,0.15,none,10,0.300781,0.28,True,True,False,0.28
normal,readout,0.15,none,11,0.231445,0.28,True,False,True,0.28
normal,readout,0.15,none,12,0.25,0.28,True,False,True,0.28
normal,readout,0.15,none,13,0.268555,0.28,True,False,True,0.28
normal,readout,0.15,none,14,0.275391,0.28,True,False,True,0.28
normal,readout,0.15,none,15,0.352539,0.28,True,True,False,0.28
normal,readout,0.15,none,16,0.303711,0.28,True,True,False,0.28
normal,readout,0.15,none,17,0.24707,0.28,True,False,True,0.28
normal,readout,0.15,none,18,0.301758,0.28,True,True,False,0.28
normal,readout,0.15,none,19,0.267578,0.28,True,False,True,0.28
normal,readout,0.15,none,20,0.239258,0.28,True,False,True,0.28
normal,readout,0.2,none,1,0.336914,0.28,True,True,False,0.28
normal,readout,0.2,none,2,0.40918,0.28,True,True,False,0.28
normal,readout,0.2,none,3,0.326172,0.28,True,True,False,0.28
normal,readout,0.2,none,4,0.327148,0.28,True,True,False,0.28
normal,readout,0.2,none,5,0.336914,0.28,True,True,False,0.28
normal,readout,0.2,none,6,0.415039,0.28,True,True,False,0.28
normal,readout,0.2,none,7,0.402344,0.28,True,True,False,0.28
normal,readout,0.2,none,8,0.326172,0.28,True,True,False,0.28
normal,readout,0.2,none,9,0.325195,0.28,True,True,False,0.28
normal,readout,0.2,none,10,0.303711,0.28,True,True,False,0.28
normal,readout,0.2,none,11,0.333984,0.28,True,True,False,0.28
normal,readout,0.2,none,12,0.381836,0.28,True,True,False,0.28
normal,readout,0.2,none,13,0.326172,0.28,True,True,False,0.28
normal,readout,0.2,none,14,0.30957,0.28,True,True,False,0.28
normal,readout,0.2,none,15,0.30957,0.28,True,True,False,0.28
normal,readout,0.2,none,16,0.316406,0.28,True,True,False,0.28
normal,readout,0.2,none,17,0.316406,0.28,True,True,False,0.28
normal,readout,0.2,none,18,0.378906,0.28,True,True,False,0.28
normal,readout,0.2,none,19,0.3125,0.28,True,True,False,0.28
normal,readout,0.2,none,20,0.416016,0.28,True,True,False,0.28
attack,bit_flip,0.1,pauli_x,1,0.176758,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,2,0.862305,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,3,0.737305,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,4,0.265625,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,5,0.730469,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,6,0.864258,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,7,0.774414,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,8,0.864258,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,9,0.863281,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,10,0.726562,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,11,0.679688,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,12,0.22168,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,13,0.758789,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,14,0.172852,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,15,0.710938,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,16,0.242188,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,17,0.805664,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_x,18,0.259766,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,19,0.18457,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_x,20,0.802734,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,1,0.28418,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,2,0.200195,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,3,0.210938,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,4,0.818359,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,5,0.8125,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,6,0.768555,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,7,0.826172,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,8,0.750977,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,9,0.204102,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,10,0.208984,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,11,0.275391,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,12,0.862305,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,13,0.745117,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,14,0.264648,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,15,0.955078,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,16,0.829102,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,17,0.887695,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,18,0.220703,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_y,19,0.763672,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_y,20,0.816406,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,1,0.800781,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,2,0.759766,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,3,0.791016,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,4,0.060547,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_z,5,0.755859,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,6,0.760742,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,7,0.821289,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,8,0.051758,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_z,9,0.125977,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_z,10,0.046875,0.27875,False,False,False,0.28
attack,bit_flip,0.1,pauli_z,11,0.737305,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,12,0.743164,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,13,0.790039,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,14,0.708008,0.28,True,True,True,0.28
attack,bit_flip,0.1,pauli_z,15,0.0625,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_z,16,0.046875,0.27875,False,False,False,0.28
attack,bit_flip,0.1,pauli_z,17,0.051758,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_z,18,0.145508,0.28,True,False,False,0.28
attack,bit_flip,0.1,pauli_z,19,0.044922,0.2779688,False,False,False,0.28
attack,bit_flip,0.1,pauli_z,20,0.786133,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,1,0.326172,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,2,0.301758,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,3,0.509766,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,4,0.318359,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,5,0.505859,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,6,0.515625,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,7,0.505859,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,8,0.485352,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,9,0.494141,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,10,0.487305,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,11,0.503906,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,12,0.331055,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,13,0.318359,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,14,0.506836,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,15,0.508789,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,16,0.326172,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,17,0.328125,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,18,0.339844,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,19,0.501953,0.28,True,True,True,0.28
attack,bit_flip,0.1,entanglement_disruption,20,0.469727,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,1,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,2,0.292969,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,3,0.731445,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,4,0.264648,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_x,5,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,6,0.724609,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,7,0.289062,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,8,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,9,0.737305,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,10,0.265625,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_x,11,0.737305,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,12,0.267578,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_x,13,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,14,0.288086,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,15,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,16,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,17,0.253906,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_x,18,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_x,19,0.263672,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_x,20,0.288086,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,1,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,2,0.768555,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,3,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,4,0.231445,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,5,0.792969,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,6,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,7,0.208984,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,8,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,9,0.219727,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,10,0.790039,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,11,0.777344,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,12,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,13,1.0,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,14,0.193359,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,15,0.201172,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,16,0.232422,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,17,0.759766,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,18,0.213867,0.28,True,False,False,0.28
attack,phase_flip,0.1,pauli_y,19,0.813477,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_y,20,0.782227,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,1,0.787109,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,2,0.788086,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,3,0.78418,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,4,0.798828,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,5,0.780273,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,6,0.791016,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,7,0.789062,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,8,0.777344,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,9,0.789062,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,10,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,pauli_z,11,0.805664,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,12,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,pauli_z,13,0.759766,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,14,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,pauli_z,15,0.792969,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,16,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,pauli_z,17,0.787109,0.28,True,True,True,0.28
attack,phase_flip,0.1,pauli_z,18,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,pauli_z,19,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,pauli_z,20,0.0,0.26,False,False,False,0.28
attack,phase_flip,0.1,entanglement_disruption,1,0.499023,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,2,0.493164,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,3,0.485352,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,4,0.337891,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,5,0.509766,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,6,0.495117,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,7,0.317383,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,8,0.489258,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,9,0.492188,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,10,0.484375,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,11,0.495117,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,12,0.507812,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,13,0.511719,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,14,0.500977,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,15,0.514648,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,16,0.320312,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,17,0.504883,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,18,0.484375,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,19,0.514648,0.28,True,True,True,0.28
attack,phase_flip,0.1,entanglement_disruption,20,0.520508,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,1,0.868164,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,2,0.830078,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,3,0.382812,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,4,0.641602,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,5,0.651367,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,6,0.345703,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,7,0.706055,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,8,0.723633,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,9,0.6875,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,10,0.396484,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,11,0.710938,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,12,0.853516,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,13,0.791992,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,14,0.87207,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,15,0.698242,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,16,0.642578,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,17,0.65625,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,18,0.802734,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,19,0.665039,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_x,20,0.680664,0.28,True,True,True,0.28
attack,bit_phase_flip,0.1,pauli_y,1,0.295898,0.28,True,True,True,0.28
